,App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
5992,PPCNP-BC Pocket Prep,19,,3,12000000,50,0.0,0,35,2018-07-12,0
5993,AP Calculus BC Practice Test,18,4.2,4,29000000,500,0.0,0,8,2018-01-25,0
5995,BC Pizza,16,2.3,3,2600000,500,0.0,0,16,2016-01-12,0
5996,Railroad Radio Vancouver BC,18,5.0,4,1700000,100,0.0,1,9,2015-06-28,0
5997,AP Calculus BC: Practice Tests and Flashcards,18,3.6,5,5400000,1000,0.0,0,8,2018-07-03,0
5999,Bridge Constructor Playground FREE,18,3.9,137377,30000000,5000000,0.0,0,27,2017-04-12,0
6000,"BDCast - Bangla Live TV,Radio",18,4.4,7461,31000000,1000000,0.0,0,9,2018-05-20,0
6001,bd's Mongolian Grill,16,4.2,120,14000000,10000,0.0,0,16,2018-02-23,0
6002,BD Briight: Your Diabetes Personal Assistant,19,4.8,17,37000000,5000,0.0,0,35,2018-07-19,0
6003,Jagobd - Bangla TV(Official),18,4.3,39109,4000000,1000000,0.0,0,9,2017-12-20,0
6005,BD Data Plan (3G & 4G),6,4.4,10341,6900000,500000,0.0,0,6,2018-07-05,0
6006,বাংলা টিভি প্রো BD Bangla TV,18,4.3,193,14000000,10000,0.0,0,9,2017-04-29,0
6007,BD tools,25,4.0,21,210000,10000,0.0,0,40,2015-12-18,0
6008,BD Provider App,13,1.4,45,13000000,5000,0.0,0,13,2016-09-12,0
6009,"Izneo, Read Manga, Comics & BD",5,3.3,1476,18000000,500000,0.0,1,5,2018-06-11,0
6010,BD Radio TV Free List,18,4.3,539,13000000,50000,0.0,0,9,2018-08-01,0
6011,BD Simplist Through Their Eyes,18,,1,38000000,10,0.0,0,27,2015-12-04,0
6012,BD Online News,31,4.6,30,3800000,1000,0.0,0,45,2018-03-20,0
6013,BD Bank Interest,11,4.7,289,3200000,5000,0.0,0,11,2018-05-04,0
6014,BD Earn Pro,18,4.2,540,3200000,10000,0.0,0,9,2018-08-01,0
6015,Comics Reader,5,3.9,4496,609000,100000,0.0,0,5,2017-10-29,0
6016,Upohar BD,4,3.4,9,1700000,1000,0.0,0,4,2016-10-08,0
6017,Electricity Bill Calculator BD,27,4.3,247,4000000,10000,0.0,0,42,2016-06-22,0
6018,BD Fishpedia,3,4.8,123,6500000,1000,0.0,0,3,2017-03-15,0
6019,BD Attendance,27,4.8,93,14000000,1000,0.0,0,42,2018-07-17,0
6020,BD All Sim Offer,3,4.5,197,2800000,10000,0.0,0,3,2017-01-03,0
6021,BD TYCOON,18,3.3,16,33000000,500,0.0,0,27,2017-07-06,0
6022,BD Sports Box & TV,18,4.2,5,3300000,500,0.0,0,9,2018-04-13,0
6023,Tour BD (Bahir Dar Map),32,4.9,49,3900000,100,0.0,0,46,2017-10-16,0
6024,BD Field Force,27,4.2,41,15000000,1000,0.0,0,42,2018-08-01,0
6025,BD CRICKET LIVE,23,4.6,1238,9500000,100000,0.0,0,24,2018-01-15,0
6026,BD All Results,18,4.1,205,7300000,50000,0.0,0,8,2017-11-29,0
6027,BD Online Passport Application,18,4.6,12,2400000,5000,0.0,0,8,2017-10-07,0
6028,BD Internet Packages (Updated),6,4.0,474,3000000,50000,0.0,0,6,2016-08-05,0
6029,Live Radio BD,18,4.2,69,3500000,10000,0.0,0,9,2015-05-04,0
6030,iCard BD Plus,20,5.0,2,2400000,500,0.0,0,36,2016-07-15,0
6031,BD Dialer,6,4.1,29,13000000,10000,0.0,0,6,2018-07-09,0
6033,BANGLA TV 3G/4G,23,4.1,142,5300000,100000,0.0,0,24,2018-06-07,0
6034,Earn Money BD,11,3.8,103,6900000,5000,0.0,0,11,2018-07-11,0
6035,BD Hospital's,18,4.7,12,2300000,100,0.0,0,8,2015-10-07,0
6036,Rabbithole,18,3.5,3347,15000000,100000,0.0,0,9,2018-07-18,0
6037,Educationboard Results BD,18,4.0,983,7200000,100000,0.0,0,8,2018-06-12,0
6038,BD Online Shop,4,4.2,63,13000000,5000,0.0,0,4,2015-09-13,0
6039,Remote for Samsung TV & BluRay Players (Read Desc),25,3.3,1988,7300000,500000,0.0,0,40,2018-08-03,0
6040,Vehicle Case Checker BD,25,3.7,29,3300000,10000,0.0,0,40,2017-07-13,0
6041,Remote for Sony TV & Sony Blu-Ray Players MyAV,25,3.4,3491,7300000,1000000,0.0,0,40,2018-07-31,0
6042,Remote for Panasonic TV+BD+AVR,25,3.7,533,7300000,100000,0.0,0,40,2018-07-31,0
6043,Exam Result BD,18,5.0,2,2600000,500,0.0,0,8,2017-07-22,0
6044,BD Live Call,6,4.4,7,308000,5000,0.0,0,6,2016-09-06,0
6045,Helping BD,16,5.0,15,4500000,100,0.0,0,16,2018-06-19,0
6046,Best Browser BD social networking,6,4.8,6,21000000,10,0.0,0,6,2018-07-04,0
6047,Traffic signs BD,6,4.4,7,5300000,500,0.0,0,6,2015-10-08,0
6048,BD Internet Package Activator,31,4.9,13,2300000,100,0.0,0,45,2018-03-09,0
6049,be Produbanco,11,4.0,967,22000000,100000,0.0,0,11,2018-08-02,0
6050,Millionaire : Who want to be?,17,4.4,4396,40000000,100000,0.0,0,29,2017-04-12,0
6052,Be My Eyes - Helping the blind,16,4.9,8418,21000000,500000,0.0,0,16,2018-07-11,0
6053,Be My Princess: PARTY,18,4.4,9443,21000000,100000,0.0,1,27,2016-12-12,0
6054,BeautyPlus - Easy Photo Editor & Selfie Camera,22,4.4,3156484,53000000,100000000,0.0,0,38,2018-07-31,0
6055,Movement BE,20,5.0,20,1200000,100,0.0,1,36,2016-11-10,0
6056,Be Stronger,13,4.8,787,53000000,1000,1.99,0,13,2018-07-31,0
6057,Be My Love Animated Keyboard,26,4.6,838,11000000,50000,0.0,1,41,2018-03-30,0
6058,Be My Princess 2,18,4.3,2806,27000000,100000,0.0,1,9,2018-03-20,0
6059,Millionaire Quiz Free: Be Rich,18,3.8,66033,6800000,10000000,0.0,0,19,2018-01-01,0
6060,Be the Manager 2018 - Football Strategy,23,4.3,7557,7400000,100000,0.0,0,24,2018-03-12,0
6061,Be like Me - Hay Nhu Toi,26,4.3,44,3500000,1000,0.0,1,41,2016-05-26,0
6062,Be Fabulous PHOTO BOOTH,22,4.1,560,1700000,10000,0.0,0,38,2017-02-01,0
6063,RadarNow!,29,4.5,54090,4000000,5000000,0.0,0,44,2018-02-28,0
6064,Be My Princess,18,4.2,3103,8800000,100000,0.0,1,9,2017-09-19,0
6065,Fat No More - Be the Biggest Loser in the Gym!,18,3.8,48545,38000000,1000000,0.0,0,19,2018-08-03,0
6066,Be Like Bill - Maker,18,4.3,18,1700000,1000,0.0,0,9,2016-01-27,0
6069,Be the Manager 2016 (football),23,4.2,4330,6100000,100000,0.0,0,24,2017-10-19,0
6070,Hair Salon - Fun Games,18,3.8,484226,27000000,50000000,0.0,1,19,2018-06-15,0
6071,Adobe Photoshop Fix,22,4.2,28390,38000000,5000000,0.0,0,38,2017-07-19,0
6072,Make your Be Like Bill,5,4.0,78,2800000,5000,0.0,0,5,2016-01-16,0
6073,Be like Bill Generator,18,4.2,67,6500000,5000,0.0,1,9,2016-01-29,0
6074,Be you GO Launcher Theme,26,4.3,1580,3600000,100000,0.0,0,41,2014-11-12,0
6075,"Star Girl - Fashion, Makeup & Dress Up",18,4.3,556929,53000000,10000000,0.0,1,19,2018-04-19,0
6076,Be Like Bro - Compilation,18,4.4,146,3900000,10000,0.0,1,9,2018-03-30,0
6078,YAY - TBH,20,4.1,2520,12000000,100000,0.0,1,36,2017-11-17,0
6079,The Sims™ Mobile,18,4.5,559597,89000000,10000000,0.0,1,27,2018-07-26,0
6080,Find My Friends,20,4.2,305367,46000000,10000000,0.0,0,36,2018-08-01,0
6081,Beauty Idol: Fashion Queen,17,4.3,128367,54000000,1000000,0.0,0,18,2017-10-27,0
6082,Unseen - No Last Seen,25,4.4,103909,9200000,5000000,0.0,0,40,2018-05-11,0
6083,OK K.O.! Lakewood Plaza Turbo,18,4.5,76608,24000000,1000000,0.0,2,22,2017-01-05,3
6084,Hard Time (Prison Sim),17,4.3,275843,41000000,10000000,0.0,1,17,2018-07-19,0
6085,She Will Be Loved Lyrics,18,,2,705000,100,0.0,0,9,2016-03-01,0
6086,Nick,18,4.2,123309,25000000,10000000,0.0,2,9,2018-01-24,6
6087,Battlefield™ Companion,17,4.0,263907,62000000,10000000,0.0,2,22,2016-11-01,0
6088,Wolf of the BF:Commando MOBILE,17,3.4,32,27000000,1000,0.99,2,18,2017-03-23,0
6089,BF at Sea Refueled,17,4.4,1849,37000000,10000,0.0,0,28,2015-10-20,0
6090,BF Movies Fun,18,3.8,63,3700000,10000,0.0,1,9,2018-04-07,0
6091,BF Browser by Betfilter - Stop Gambling Today!,6,3.0,39,4600000,10000,0.0,0,6,2017-09-04,0
6092,My BF App,6,4.1,141,9900000,50000,0.0,0,6,2017-12-19,0
6093,Funny videos for whatsapp,30,4.4,3066,9000000,1000000,0.0,0,34,2017-12-17,0
6094,BF games,18,4.1,262,29000000,50000,0.0,0,23,2017-11-01,0
6095,BF 3d Wallpapers,18,4.1,256,2500000,100000,0.0,1,9,2015-06-18,0
6096,Hot Bhojpuri Video songs,18,4.1,28892,6300000,5000000,0.0,1,9,2018-07-11,0
6097,Bullet Force,17,4.5,634159,58000000,10000000,0.0,1,22,2018-06-21,0
6098,GF - BF Chat Stories - Hindi English Convesation,18,4.1,32,4100000,10000,0.0,0,8,2018-06-18,0
6099,BF Scale Health Fitness Tool,13,2.2,19,9600000,1000,0.0,0,13,2017-11-29,0
6100,BF-Calc,25,3.9,428,3800000,100000,0.0,0,40,2015-03-31,0
6101,BF 4 Guns,18,4.0,1542,13000000,50000,0.0,0,9,2015-06-09,0
6102,My Virtual Boyfriend,18,4.3,105,51000000,1000,0.99,1,19,2017-02-17,0
6103,Sexy Hot Detector Prank,18,3.9,17067,2700000,5000000,0.0,0,19,2018-02-13,0
6104,BF Combat: Genesis,17,4.0,3322,82000000,100000,0.0,3,22,2017-03-02,0
6105,"Women""s Health Tips(Breast,Face,Body,weight lose)",13,4.2,2509,5000000,1000000,0.0,3,13,2018-04-20,0
6106,Combat BF: Black Ops 3,17,4.2,7699,83000000,500000,0.0,3,22,2017-03-02,0
6107,BF Beautiful Nature,18,3.6,5,2500000,1000,0.0,3,9,2015-06-11,0
6108,BF 3d Images,18,4.3,19,2500000,1000,0.0,1,9,2015-06-17,0
6109,Jigsaw Puzzles Bus Scania BF,18,,3,6600000,1000,0.0,1,23,2016-11-07,0
6110,BF 3d View Wallpapers,18,,4,2500000,1000,0.0,1,9,2015-06-18,0
6111,Hot Bhojpuri Video Song 2018 - Free Movies,18,4.4,447,3700000,100000,0.0,3,9,2018-04-04,0
6112,Body Scanner xray Real Camera Prank Entertaintment,18,2.6,17,4600000,5000,0.0,0,9,2018-05-05,0
6113,BF Frontline City,17,4.1,29798,80000000,1000000,0.0,3,22,2017-03-06,0
6114,Bf Light,4,,6,11000000,1000,0.0,0,4,2017-02-09,0
6115,Droid PRoCon BF3,25,3.5,412,2600000,5000,0.99,0,40,2015-03-12,0
6116,BF Abstract 3d Pictures,18,4.2,72,2500000,10000,0.0,1,9,2015-06-18,0
6117,CE BF,16,,0,24000000,50,0.0,0,16,2018-01-02,0
6118,Freedom Christian BF,16,,0,12000000,10,0.0,0,16,2016-02-22,0
6119,Random Love (BF),18,3.7,3,10000000,50,0.0,0,9,2015-10-04,0
6121,Virtual Boyfriend Chat,18,2.4,407,306000,50000,0.0,3,9,2017-04-11,0
6122,BF Family user,4,,8,26000000,100,0.0,0,4,2018-02-01,0
6123,Talking Boyfriend,18,2.9,1073,2800000,100000,0.0,0,9,2016-08-28,0
6124,Faketalk - Chatbot,17,4.2,63056,8100000,1000000,0.0,1,25,2018-07-03,0
6125,XXX DISTILLERY,4,4.2,509,3200000,100000,0.0,0,4,2017-08-02,0
6126,Cute Questions BF,16,4.0,3,3300000,1000,0.0,0,16,2018-06-02,0
6127,BG Score,23,2.6,64,1600000,10000,0.0,0,24,2017-07-26,0
6128,BG Advisor™,25,4.4,7,5600000,1000,0.0,0,40,2017-01-10,0
6129,BG Products,1,4.8,4,4500000,500,0.0,0,1,2017-11-28,0
6130,BG LINKED (BGLINKED),20,4.7,22,11000000,1000,0.0,0,36,2018-01-19,0
6131,BG Monitor Diabetes,19,4.4,643,2800000,10000,0.0,0,35,2017-04-23,0
6132,BG Monitor Diabetes Pro,19,4.6,87,2800000,500,5.99,0,35,2017-04-23,0
6133,HTC Sense Input-BG,25,2.7,198,2800000,100000,0.0,0,40,2014-04-22,0
6134,Photo BG Changer,22,3.8,11,17000000,1000,0.0,0,38,2018-02-21,0
6135,BG TV App,18,1.7,6,2900000,100,0.0,0,9,2017-12-21,0
6136,BG BRIDAL GALLERY,16,4.6,17,19000000,1000,0.0,0,16,2018-06-27,0
6137,HTC Sense Input - BG,25,3.3,218,4100000,10000,0.0,0,40,2015-11-09,0
6138,BG Editor,22,,0,8400000,5,0.0,0,38,2018-07-23,0
6139,BG Sports News,31,,41,5000000,1000,0.0,0,45,2016-02-09,0
6140,Board Game Stats: Play tracking for tabletop games,16,4.6,275,3900000,5000,2.99,0,16,2018-07-17,0
6141,Bg TV Online,18,2.3,50,2800000,10000,0.0,0,9,2017-10-21,0
6142,"PhotoLayers〜Superimpose,Eraser",22,4.5,81219,2600000,10000000,0.0,0,38,2015-06-14,0
6143,Zdravei.BG,20,,6,6100000,1000,0.0,3,36,2018-01-08,0
6144,BG+Phone Backup,27,4.8,16,2600000,1000,0.0,0,42,2017-02-17,0
6145,BGKontakti London BG Kontakti,20,,4,8900000,500,0.0,0,36,2017-03-23,0
6146,ReactNative BG Geolocation,25,5.0,5,9100000,1000,0.0,0,40,2018-05-25,0
6147,BG TV Stations,18,,0,2900000,100,0.0,0,9,2018-02-10,0
6148,BG video - floating video - background video,30,4.1,64,2000000,5000,0.0,0,34,2018-05-21,0
6149,BG TV Program,18,,1,2800000,100,0.0,0,9,2018-04-22,0
6150,BG Cable TV,18,,5,2800000,1000,0.0,0,9,2018-02-25,0
6151,BG Middle East,1,,1,9400000,10,0.0,0,1,2017-12-20,0
6152,Blender BG - Photo Blend With Background,22,,0,7800000,100,0.0,0,38,2017-09-20,0
6153,BG MUSIC PLAYER - MUSIC PLAYER,30,,0,8600000,100,0.0,0,34,2018-06-26,0
6155,BG Future School,18,4.9,16,10000000,100,0.0,0,8,2017-07-22,0
6157,Simple Photo BG Changer,25,,1,5100000,10,0.0,0,40,2018-06-08,0
6158,BGKontakti Bayern BG Kontakti,20,,32,7800000,1000,0.0,0,36,2016-05-25,0
6159,BGKontakti Vienna BG Kontakti,20,4.8,111,5900000,1000,0.0,0,36,2018-07-18,0
6160,CARS.bg,1,4.5,276,1700000,100000,0.0,0,1,2017-07-05,0
6162,BG Torneos,23,,7,2300000,100,0.0,0,24,2018-06-13,0
6163,YourTube Video Views BG,30,,8,2500000,500,0.0,0,34,2015-11-12,0
6164,BG Television,18,,3,2800000,500,0.0,0,9,2017-12-10,0
6165,Cъновник BG,3,,13,4100000,1000,0.0,0,3,2017-01-21,0
6166,Auto Background Changer,22,4.0,35188,6200000,1000000,0.0,0,38,2018-02-22,0
6167,Block Gun 3D: Call of Destiny,17,3.7,31883,20000000,1000000,0.0,1,22,2017-03-23,0
6168,BG Remover & Eraser Pro,25,2.2,4,4800000,500,0.0,0,40,2018-04-03,0
6170,BG Cricket,23,,6,24000000,500,0.0,0,24,2018-06-14,0
6171,BG Guide,24,5.0,3,2400000,100,0.0,0,39,2016-11-28,0
6172,Bg Radios - Bulgarian radio stations online,18,,8,13000000,1000,0.0,0,9,2018-07-13,0
6174,BG-FLEET,25,,0,1800000,10,0.0,0,40,2018-07-30,0
6175,trip.bg,24,4.5,103,9800000,1000,0.0,0,39,2018-07-30,0
6176,Dete.bg,31,,0,29000000,100,0.0,0,45,2017-06-12,0
6177,BLOOD & GLORY: IMMORTALS,17,4.3,101762,11000000,1000000,0.0,1,22,2015-06-11,0
6178,Change photo background,22,3.8,28660,6400000,5000000,0.0,0,38,2018-03-21,0
6179,Es-Bg Offline Voice Translator,24,,1,87000000,10,1.49,0,39,2017-03-19,0
6180,Baldur's Gate: Enhanced Edition,18,4.5,20101,7800000,100000,9.99,1,30,2015-10-02,0
6181,Shadow Fight 2 Special Edition,17,4.5,10440,86000000,50000,4.99,1,22,2018-05-30,0
6182,ePazar.bg,21,,28,2100000,1000,0.0,0,37,2017-01-07,0
6183,Revita.bg,13,4.8,10,4000000,10,0.0,0,13,2018-06-13,0
6184,Background Eraser,22,4.5,267378,1900000,10000000,0.0,0,38,2015-07-11,0
6185,ePay.bg,11,4.4,2017,2400000,100000,0.0,0,11,2018-07-26,0
6186,Top Novini BG,31,,2,2900000,100,0.0,0,45,2016-06-14,0
6187,Block Gun 3D: Ghost Ops,17,3.9,142693,21000000,5000000,0.0,1,22,2018-06-07,0
6188,"Music for Youtube - Tube Music BG, Red+",30,4.3,47,8700000,1000,0.0,1,34,2017-09-23,0
6189,Bg+ Call Blocker,25,4.3,80,1700000,10000,0.0,0,40,2018-03-20,0
6190,BG Blurry HD Wallpapers,18,,1,5100000,10,0.0,0,9,2018-03-12,0
6191,Background Changer & Eraser,22,4.0,2076,11000000,500000,0.0,1,38,2018-05-21,0
6192,Stolica.bg,31,,1,1300000,50,0.0,0,45,2018-05-02,0
6193,Cut Out : Background Eraser and background changer,22,4.1,7118,9200000,1000000,0.0,0,38,2018-06-29,0
6194,mySugr: the blood sugar tracker made just for you,19,4.6,21187,35000000,1000000,0.0,0,35,2018-07-23,0
6195,Photo Background Changer 2018 - Blur Background,16,3.7,34079,9200000,5000000,0.0,0,16,2018-05-21,0
6196,BGCN TV,30,3.4,4334,4900000,100000,0.0,0,34,2015-11-04,0
6197,ScorePal,25,4.5,1439,15000000,10000,0.0,0,40,2018-07-09,0
6198,Backgammon NJ for Android,17,4.4,1644,15000000,10000,7.99,0,28,2017-04-05,0
6199,BG Burger,12,,1,19000000,10,0.0,0,12,2017-03-29,0
6200,JOBS.bg,4,4.4,1630,2200000,100000,0.0,0,4,2017-08-22,0
6201,CSCS BG (в български),18,2.4,7,2100000,100,3.99,0,8,2017-03-23,0
6202,LEGO ® Batman: Beyond Gotham,18,4.1,10758,8000000,100000,4.99,2,17,2015-12-15,3
6204,Blood Glucose Tracker,13,4.6,9612,3500000,100000,0.0,0,13,2018-05-18,0
6205,Baldur's Gate II,18,4.3,5442,16000000,50000,9.99,1,30,2018-06-28,0
6206,Rento - Dice Board Game Online,17,4.3,205830,63000000,10000000,0.0,0,28,2018-06-20,0
6208,N+ News Bulgaria,31,,2,10000000,50,0.0,0,45,2017-08-02,0
6209,Remix Second Hand,21,4.2,867,7500000,100000,0.0,0,37,2018-08-02,0
6210,Ultimate Background Eraser,22,4.3,14453,21000000,1000000,0.0,0,38,2018-03-13,0
6211,OnTrack Diabetes,19,4.3,6079,1800000,500000,0.0,0,35,2018-01-17,0
6212,Blur Image Background,22,3.9,129268,11000000,10000000,0.0,0,38,2018-07-30,0
6213,ALL-IN-ONE PACKAGE TRACKING,27,4.7,167406,18000000,1000000,0.0,0,42,2018-07-23,0
6216,Grabo.bg,21,4.6,8175,3200000,100000,0.0,0,37,2018-04-05,0
6218,GEM™,25,4.3,6,33000000,500,0.0,0,40,2018-07-23,0
6219,Diabetes Connect,19,4.5,4027,8400000,100000,0.0,0,35,2017-10-10,0
6220,B&H Photo Video Pro Audio,21,4.6,17180,31000000,1000000,0.0,0,37,2018-08-03,0
6221,BH by Kinomap,13,2.9,141,22000000,10000,0.0,0,13,2018-07-30,0
6222,BH Cosmetics,2,4.0,2,3600000,1000,0.0,0,2,2018-05-29,0
6223,BH Bikes Premium,23,3.0,26,15000000,1000,0.0,0,24,2017-05-09,0
6224,B&H Kids AR,3,3.9,286,18000000,10000,0.0,0,3,2017-09-29,0
6225,BH Bikes GPS Locator,23,,0,10000000,10,0.0,0,24,2018-07-19,0
6226,BH Patrole,1,4.8,27,2500000,500,0.0,0,1,2018-02-15,0
6227,CINEMA.BH,18,3.9,11,16000000,1000,0.0,0,9,2018-01-30,0
6228,DSLR Photography Training apps,22,4.0,675,15000000,100000,0.0,0,38,2017-07-29,0
6229,Radio Belo Horizonte,18,,0,4300000,10,0.0,3,9,2018-08-03,0
6230,BH Online,11,,0,4600000,10,0.0,0,11,2018-07-04,0
6231,Belo Horizonte Map offline,24,,11,18000000,1000,0.0,0,39,2018-07-12,0
6232,Bh Public School,18,5.0,2,8700000,10,0.0,0,8,2018-03-21,0
6233,BH Mission Playbook,24,,0,22000000,100,0.0,0,39,2018-04-02,0
6234,BH INVEST,11,,7,1100000,500,0.0,0,11,2016-02-05,0
6235,Comunidad BH,18,,23,4800000,1000,0.0,0,9,2016-11-09,0
6236,VIVA BH,25,4.0,2055,2600000,100000,0.0,0,40,2018-04-09,0
6237,Discípulos em BH,20,,24,5200000,100,0.0,0,36,2018-02-24,0
6238,Barbers.BH,16,5.0,2,6000000,10,0.0,0,16,2018-05-24,0
6239,BH - Fitness & Nutrition,13,,0,43000000,1,0.0,0,13,2018-07-04,0
6240,Lexus Tech BH Service Pro,16,,0,904000,10,0.0,1,16,2016-07-26,0
6241,Photo Editor - BPhoto,22,4.5,42,20000000,1000,0.0,0,38,2016-09-17,0
6242,BH Challenge - Museum of the Jewish People,18,4.8,12,28000000,1000,0.0,0,8,2018-03-26,0
6243,B'H BURGER HEIM,16,,0,20000000,10,0.0,0,16,2016-05-26,0
6244,B y H Niños ES,3,4.6,53,16000000,5000,0.0,0,3,2015-09-22,0
6246,Coomotaxi BH,4,,94,8700000,5000,0.0,0,4,2018-05-24,0
6247,BH Mail,6,3.4,7,6000000,1000,0.0,0,6,2018-04-03,0
6248,FitConsole,13,2.6,219,1800000,50000,0.0,0,13,2015-10-30,0
6249,Run on Earth,13,2.4,577,3700000,50000,0.0,0,13,2018-04-25,0
6250,BH Rocking,24,,13,3200000,100,0.0,0,39,2018-01-17,0
6251,Newegg Mobile,21,4.5,35479,16000000,1000000,0.0,0,37,2018-07-11,0
6252,Battleheart Legacy,18,4.6,7420,7400000,50000,4.99,1,30,2014-11-10,0
6253,Treadmill Workouts Free (P),13,3.3,10,3300000,1000,0.0,0,13,2018-04-05,0
6254,ZiraatBank BH,11,4.1,58,3500000,10000,0.0,0,11,2017-07-04,0
6255,Digital Tourist BH Itinerary,24,4.6,19,14000000,500,0.0,0,39,2015-10-13,0
6256,BH Táxi,4,3.9,91,8900000,5000,0.0,0,4,2018-06-07,0
6257,BH Connect,20,,0,32000000,1,0.0,1,36,2018-03-22,0
6258,Out of Bounds BH Demo,17,,3,14000000,10,0.0,0,22,2015-11-19,0
6259,EduNAV.BH,18,,3,3800000,50,0.0,0,8,2018-02-12,0
6260,BH Açaí,12,,3,4700000,100,0.0,0,12,2018-05-29,0
6261,BH Recepti,12,,3,9900000,500,0.0,0,12,2016-08-16,0
6262,Bi en Línea,11,4.0,5055,17000000,100000,0.0,0,11,2018-03-05,0
6263,Gayvox - Gay Lesbian Bi Dating,20,3.4,3640,9100000,500000,0.0,3,36,2016-06-13,0
6264,Microsoft Power BI–Business data analytics,4,4.5,1819,10000000,100000,0.0,0,4,2018-07-16,0
6265,BI Mobile Banking,11,4.0,180,27000000,10000,0.0,0,11,2018-06-27,0
6266,BI News,31,5.0,22,25000000,1000,0.0,0,45,2018-06-10,0
6267,BI SmartLINK,4,3.6,16,33000000,5000,0.0,0,4,2018-07-25,0
6268,BI-LO,16,3.5,43,30000000,10000,0.0,0,16,2018-07-11,0
6270,Sisense Mobile BI,4,4.9,23,28000000,1000,0.0,0,4,2018-04-30,0
6271,"Starg - Gay, Same Sex, Bi",7,3.7,66,7300000,10000,0.0,3,7,2016-11-29,0
6272,Propel BI APP,4,5.0,3,23000000,100,0.0,0,4,2018-07-24,0
6273,BI Office,4,4.0,76,201000,10000,0.0,0,4,2017-06-07,0
6275,BI APP,11,5.0,2,2700000,100,0.0,0,11,2016-02-19,0
6276,Oracle BI Mobile,4,4.0,282,7700000,10000,0.0,0,4,2018-08-01,0
6278,bi-Cube Mobile Token,25,,5,21000000,1000,0.0,0,40,2018-04-26,0
6279,Business Intelligence & Data,18,4.9,7,3500000,1000,0.0,0,8,2016-07-26,0
6280,BI Mobile,11,4.4,337,3300000,10000,0.0,0,11,2018-03-15,0
6281,Grindr - Gay chat,20,3.6,284795,31000000,10000000,0.0,3,36,2018-08-03,0
6282,Zoho Reports - Mobile BI,4,4.7,45,12000000,5000,0.0,0,4,2018-05-23,0
6283,Power BI Ultimate Orientation,18,4.3,12,8100000,5000,0.0,0,8,2017-02-06,0
6284,Pool Billiards Classic - bi a,23,3.9,5644,14000000,1000000,0.0,0,24,2017-11-01,0
6285,Lesbian Chat & Dating - SPICY,20,4.5,63765,11000000,1000000,0.0,3,36,2018-07-31,0
6287,Bi-Tank,17,4.6,12,18000000,50,0.0,0,18,2017-07-31,0
6291,MinT BI,27,,0,2900000,10,0.0,0,42,2018-01-13,0
6292,BI Barcode Scanner,27,,0,473000,10,0.99,0,42,2014-06-13,0
6293,MeetMe: Chat & Meet New People,20,4.2,1259723,76000000,50000000,0.0,3,36,2018-08-03,0
6294,TED,18,4.6,181961,18000000,10000000,0.0,2,8,2018-07-27,0
6295,"Learn English Vocabulary - 6,000 Words",18,4.5,205914,54000000,10000000,0.0,0,8,2018-08-03,0
6296,English Dictionary - Offline,3,4.4,341234,30000000,10000000,0.0,2,3,2018-03-20,0
6299,All Language Translator,25,4.0,29944,2100000,5000000,0.0,0,40,2015-10-03,0
6300,Bike Rivals,17,4.2,212067,48000000,10000000,0.0,0,26,2015-07-15,0
6301,Bingo Party - Free Bingo Games,17,4.7,155694,92000000,1000000,0.0,1,28,2018-07-13,0
6302,OkCupid Dating,7,4.1,285838,15000000,10000000,0.0,3,7,2018-07-30,0
6303,Little Big City 2,18,4.4,344383,30000000,10000000,0.0,0,19,2018-03-20,0
6305,English Grammar Test,18,4.6,104676,2600000,5000000,0.0,0,8,2018-07-18,0
6306,BJ's Wholesale Club,21,4.2,4099,17000000,100000,0.0,0,37,2018-07-27,0
6307,BJ’s Mobile App,21,4.0,4722,35000000,500000,0.0,0,37,2018-07-09,0
6308,BJ's Express Scan,21,2.3,69,11000000,10000,0.0,0,37,2018-03-19,0
6309,BJ's Bingo & Gaming Casino,17,4.5,501,65000000,10000,0.0,1,47,2018-07-26,0
6310,BJ-UFO,18,3.6,226,25000000,50000,0.0,0,19,2018-05-10,0
6311,BJ Bridge Pro 2018,17,4.4,17,4800000,500,4.49,0,20,2018-05-21,0
6312,BJ Bridge Free (2018),17,3.9,20,4800000,10000,0.0,0,20,2018-05-21,0
6313,BJ & Jamie,18,3.9,13,17000000,100,0.0,0,9,2015-07-06,0
6314,The Daily BJ,13,4.8,38,24000000,500,0.0,0,13,2018-07-10,0
6315,BJ-FPV,18,4.2,16,26000000,1000,0.0,0,19,2018-07-31,0
6316,BJ Bridge Acol Beginner 2018,17,3.7,11,4800000,5000,0.0,0,20,2018-05-21,0
6317,BJ Memo Widget,27,4.0,616,175000,50000,0.0,0,42,2014-09-22,0
6318,BJ Grand Salon Mobile App,2,,1,15000000,100,0.0,0,2,2018-06-14,0
6319,BJ Bridge Standard American 2018,17,1.0,1,4900000,1000,0.0,0,20,2018-05-21,0
6320,BJ Strategy Tester,17,,1,8800000,100,0.0,0,47,2015-05-19,0
6321,Eating Show - Food BJ,18,4.4,103,36000000,10000,0.0,0,27,2017-10-30,0
6322,Virtual DJ Sound Mixer,25,4.2,4010,8700000,500000,0.0,0,40,2017-05-10,0
6323,Cards Casino:Video Poker & BJ,17,4.7,325,23000000,10000,0.0,1,47,2015-05-08,0
